,,,,
1C40469695,2/22/2025 1:42,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469675,2/22/2025 1:42,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469674,2/22/2025 1:43,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469582,2/22/2025 1:43,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469583,2/22/2025 1:44,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469563,2/22/2025 1:45,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469595,2/22/2025 1:46,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469585,2/22/2025 1:46,Fail,BMW BCP21,ICT Test 4 BCP21
1C40469638,2/22/2025 1:47,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469564,2/22/2025 1:47,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469618,2/22/2025 1:48,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469566,2/22/2025 1:49,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469579,2/22/2025 1:49,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469585,2/22/2025 1:50,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469575,2/22/2025 1:50,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469576,2/22/2025 1:51,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469622,2/22/2025 1:51,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469621,2/22/2025 1:52,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469623,2/22/2025 1:53,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469617,2/22/2025 1:53,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469616,2/22/2025 1:54,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469620,2/22/2025 1:54,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469614,2/22/2025 1:55,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469619,2/22/2025 1:55,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469565,2/22/2025 1:56,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469559,2/22/2025 1:56,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469659,2/22/2025 1:58,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469615,2/22/2025 1:58,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469664,2/22/2025 1:59,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469560,2/22/2025 1:59,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469424,2/22/2025 2:00,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469663,2/22/2025 2:00,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469673,2/22/2025 2:02,Fail,BMW BCP21,ICT Test 3 BCP21
1C40469665,2/22/2025 2:02,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469420,2/22/2025 2:03,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469671,2/22/2025 2:03,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469398,2/22/2025 2:04,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469672,2/22/2025 2:05,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469666,2/22/2025 2:05,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469670,2/22/2025 2:06,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469667,2/22/2025 2:07,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469673,2/22/2025 2:07,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469669,2/22/2025 2:08,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469551,2/22/2025 2:08,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469668,2/22/2025 2:09,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469577,2/22/2025 2:09,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469581,2/22/2025 2:10,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469693,2/22/2025 2:10,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469650,2/22/2025 2:11,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469703,2/22/2025 2:12,Fail,BMW BCP21,ICT Test 3 BCP21
1C40469692,2/22/2025 2:12,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469506,2/22/2025 2:13,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469381,2/22/2025 2:13,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469630,2/22/2025 2:14,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469385,2/22/2025 2:14,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469515,2/22/2025 2:15,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469634,2/22/2025 2:16,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469417,2/22/2025 2:17,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469602,2/22/2025 2:17,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469691,2/22/2025 2:18,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469580,2/22/2025 2:19,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469690,2/22/2025 2:20,Fail,BMW BCP21,ICT Test 4 BCP21
1C50468938,2/22/2025 2:20,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469689,2/22/2025 2:21,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469572,2/22/2025 2:22,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469696,2/22/2025 2:22,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469571,2/22/2025 2:23,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469568,2/22/2025 2:23,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469694,2/22/2025 2:24,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469690,2/22/2025 2:24,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469578,2/22/2025 2:25,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469574,2/22/2025 2:25,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469573,2/22/2025 2:26,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469648,2/22/2025 2:26,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469643,2/22/2025 2:28,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469439,2/22/2025 2:28,Fail,BMW BCP21,ICT Test 3 BCP21
1C40469645,2/22/2025 2:29,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469437,2/22/2025 2:29,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469705,2/22/2025 2:30,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469436,2/22/2025 2:30,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469644,2/22/2025 2:31,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469433,2/22/2025 2:32,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469439,2/22/2025 2:32,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469434,2/22/2025 2:33,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469438,2/22/2025 2:33,Fail,BMW BCP21,ICT Test 4 BCP21
1C40469432,2/22/2025 2:34,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469588,2/22/2025 2:35,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469435,2/22/2025 2:35,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469593,2/22/2025 2:36,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469590,2/22/2025 2:36,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469662,2/22/2025 2:37,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469752,2/22/2025 2:37,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469586,2/22/2025 2:38,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469598,2/22/2025 2:38,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469453,2/22/2025 2:39,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469587,2/22/2025 2:39,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469539,2/22/2025 2:40,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469660,2/22/2025 2:40,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469456,2/22/2025 2:41,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469544,2/22/2025 2:41,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469661,2/22/2025 2:42,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469454,2/22/2025 2:43,Fail,BMW BCP21,ICT Test 3 BCP21
1C40469455,2/22/2025 2:43,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469449,2/22/2025 2:44,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469448,2/22/2025 2:45,Fail,BMW BCP21,ICT Test 4 BCP21
1C40469451,2/22/2025 2:45,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469445,2/22/2025 2:46,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469567,2/22/2025 2:47,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469444,2/22/2025 2:48,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469454,2/22/2025 2:48,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469443,2/22/2025 2:49,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469450,2/22/2025 2:49,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469440,2/22/2025 2:50,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469452,2/22/2025 2:50,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469448,2/22/2025 2:51,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469442,2/22/2025 2:51,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469569,2/22/2025 2:52,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469441,2/22/2025 2:52,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469685,2/22/2025 2:53,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469570,2/22/2025 2:53,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469684,2/22/2025 2:54,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469687,2/22/2025 2:54,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469686,2/22/2025 2:55,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469594,2/22/2025 2:55,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469688,2/22/2025 2:57,Fail,BMW BCP21,ICT Test 4 BCP21
1C40466349,2/22/2025 3:00,Fail,BMW BCP21,ICT Test 3 BCP21
1C60468805,2/22/2025 3:02,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468806,2/22/2025 3:02,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468772,2/22/2025 3:03,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469688,2/22/2025 3:07,Pass,BMW BCP21,ICT Test 3 BCP21
1C40466349,2/22/2025 3:07,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469438,2/22/2025 3:08,Pass,BMW BCP21,ICT Test 3 BCP21
1C50469082,2/22/2025 3:08,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469706,2/22/2025 3:09,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469541,2/22/2025 3:09,Fail,BMW BCP21,ICT Test 4 BCP21
1C40469608,2/22/2025 3:10,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469540,2/22/2025 3:10,Pass,BMW BCP21,ICT Test 3 BCP21
1C40469415,2/22/2025 3:11,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469873,2/22/2025 3:12,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469541,2/22/2025 3:13,Fail,BMW BCP21,ICT Test 3 BCP21
1C60469872,2/22/2025 3:13,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469859,2/22/2025 3:14,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469858,2/22/2025 3:14,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469851,2/22/2025 3:15,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469869,2/22/2025 3:16,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469857,2/22/2025 3:16,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469765,2/22/2025 3:17,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469860,2/22/2025 3:17,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469762,2/22/2025 3:18,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469761,2/22/2025 3:19,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469764,2/22/2025 3:19,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469861,2/22/2025 3:20,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469763,2/22/2025 3:20,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469868,2/22/2025 3:21,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469759,2/22/2025 3:21,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469862,2/22/2025 3:22,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469760,2/22/2025 3:23,Fail,BMW BCP21,ICT Test 4 BCP21
1C60469758,2/22/2025 3:24,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469870,2/22/2025 3:25,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469756,2/22/2025 3:25,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469867,2/22/2025 3:26,Pass,BMW BCP21,ICT Test 4 BCP21
1C50469273,2/22/2025 3:26,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469755,2/22/2025 3:27,Pass,BMW BCP21,ICT Test 4 BCP21
1C50469288,2/22/2025 3:27,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469863,2/22/2025 3:28,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469865,2/22/2025 3:28,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469866,2/22/2025 3:29,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469753,2/22/2025 3:29,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469864,2/22/2025 3:30,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468381,2/22/2025 3:31,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469871,2/22/2025 3:31,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468380,2/22/2025 3:32,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469757,2/22/2025 3:32,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469496,2/22/2025 3:33,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469751,2/22/2025 3:33,Pass,BMW BCP21,ICT Test 4 BCP21
1C40469604,2/22/2025 3:34,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468384,2/22/2025 3:34,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468366,2/22/2025 3:35,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469922,2/22/2025 3:36,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469770,2/22/2025 3:36,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469754,2/22/2025 3:37,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469767,2/22/2025 3:37,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469769,2/22/2025 3:38,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469766,2/22/2025 3:39,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468769,2/22/2025 3:40,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469768,2/22/2025 3:40,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468766,2/22/2025 3:41,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468767,2/22/2025 3:41,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468768,2/22/2025 3:42,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469750,2/22/2025 3:42,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468781,2/22/2025 3:43,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468759,2/22/2025 3:43,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469876,2/22/2025 3:44,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469874,2/22/2025 3:44,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468758,2/22/2025 3:45,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468385,2/22/2025 3:45,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469875,2/22/2025 3:46,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469779,2/22/2025 3:46,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469780,2/22/2025 3:47,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469777,2/22/2025 3:47,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469778,2/22/2025 3:48,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469776,2/22/2025 3:48,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469782,2/22/2025 3:49,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469775,2/22/2025 3:50,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469774,2/22/2025 3:51,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469773,2/22/2025 3:51,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469771,2/22/2025 3:52,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469772,2/22/2025 3:52,Fail,BMW BCP21,ICT Test 4 BCP21
1C60468383,2/22/2025 3:53,Pass,BMW BCP21,ICT Test 3 BCP21
1C60469792,2/22/2025 3:54,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468382,2/22/2025 3:54,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468756,2/22/2025 3:55,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468755,2/22/2025 3:55,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468745,2/22/2025 3:56,Pass,BMW BCP21,ICT Test 4 BCP21
1C60469772,2/22/2025 3:56,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468746,2/22/2025 3:57,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468747,2/22/2025 3:57,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468748,2/22/2025 3:58,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468733,2/22/2025 3:59,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468732,2/22/2025 3:59,Pass,BMW BCP21,ICT Test 3 BCP21
1C60468735,2/22/2025 4:00,Pass,BMW BCP21,ICT Test 4 BCP21
1C60468734,2/22/2025 4:00,Pass,BMW BCP21,ICT Test 3 BCP21
